State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,season trim,season nombot,crop nombot,number randonnn
Nagaland,TUENSANG,2012,Kharif     ,Tapioca,180,3650,Kharif,1,3,0.743638477
Uttar Pradesh,CHANDAULI,2012,Summer     ,Sunflower,6,5,Summer,3,3,0.421141017
Maharashtra,WASHIM,2003,Kharif     ,Sesamum,1700,500,Kharif,1,3,0.955527315
Karnataka,BELGAUM,2009,Kharif     ,Jowar,31590,39544,Kharif,1,3,0.390171357
Andhra Pradesh,KURNOOL,2005,Whole Year ,Banana,1234,28942,Whole Year,3,3,0.398003507
Uttar Pradesh,DEORIA,2014,Rabi       ,Barley,385,701,Rabi,2,3,0.761542902
Karnataka,MYSORE,2012,Rabi       ,Gram,534,172,Rabi,2,3,0.24726261
Uttarakhand,NAINITAL,2005,Kharif     ,Soyabean,8034,9829,Kharif,1,3,0.623665838
Bihar,SAMASTIPUR,2001,Kharif     ,Moong(Green Gram),20,9,Kharif,1,3,0.235068153
Chhattisgarh,BASTAR,2003,Rabi       ,Wheat,1160,1844,Rabi,2,3,0.574381186
Chhattisgarh,BASTAR,2014,Kharif     ,Arhar/Tur,433,314,Kharif,1,3,0.974374422
Chhattisgarh,DURG,2014,Kharif     ,Rice,130467,242048,Kharif,1,1,0.751733512
Jharkhand,SAHEBGANJ,2006,Autumn     ,Maize,1701.03,1465,Autumn,3,2,0.437928129
Madhya Pradesh,GWALIOR,2002,Whole Year ,Dry chillies,132,115,Whole Year,3,3,0.417275973
Uttar Pradesh,KANNAUJ,2008,Kharif     ,Rice,19972,54384,Kharif,1,1,0.858096082
Bihar,ARARIA,2010,Kharif     ,Moong(Green Gram),1724,1127,Kharif,1,3,0.152240275
Bihar,BEGUSARAI,2002,Kharif     ,Mesta,16,96,Kharif,1,3,0.182532312
Karnataka,BENGALURU URBAN,1998,Summer     ,Potato,16,407,Summer,3,3,0.558158275
Gujarat,PATAN,2009,Kharif     ,Other Cereals & Millets,1800,1100,Kharif,1,3,0.640826796
Uttar Pradesh,KAUSHAMBI,2012,Rabi       ,Onion,180,4140,Rabi,2,3,0.071524817
Assam,SIVASAGAR,2011,Whole Year ,Banana,1559,23984,Whole Year,3,3,0.274179322
Karnataka,KOLAR,2006,Whole Year ,Coconut ,2101,7523,Whole Year,3,3,0.24570596
Punjab,KAPURTHALA,2001,Kharif     ,Moong(Green Gram),100,100,Kharif,1,3,0.336369953
Madhya Pradesh,BHIND,2002,Rabi       ,Barley,10026,15132,Rabi,2,3,0.627817545
Tamil Nadu,KRISHNAGIRI,2006,Whole Year ,Horse-gram,17974,10247,Whole Year,3,3,0.857837752
Maharashtra,YAVATMAL,2009,Rabi       ,Safflower,300,300,Rabi,2,3,0.257560799
Uttar Pradesh,MEERUT,2003,Kharif     ,Rice,14320,33423,Kharif,1,1,0.867285193
Bihar,MUNGER,2008,Summer     ,Maize,1617,5210,Summer,3,2,0.258345505
Madhya Pradesh,JABALPUR,2002,Rabi       ,Barley,11,19,Rabi,2,3,0.622552673
Rajasthan,BUNDI,2001,Kharif     ,Groundnut,953,1169,Kharif,1,3,0.20401308
Karnataka,UTTAR KANNAD,2005,Kharif     ,Maize,1887,4424,Kharif,1,2,0.570315278
Maharashtra,BEED,2007,Kharif     ,Sesamum,55,10,Kharif,1,3,0.973014604
Karnataka,BELLARY,2005,Whole Year ,Cotton(lint),26690,35262,Whole Year,3,3,0.440574568
Uttar Pradesh,AMBEDKAR NAGAR,2007,Kharif     ,Urad,148,100,Kharif,1,3,0.706159875
Rajasthan,BARMER,2004,Kharif     ,Moth,231998,24305,Kharif,1,3,0.44264386
Tamil Nadu,THENI,2006,Whole Year ,Sugarcane,9055,1042004,Whole Year,3,3,0.469591545
Madhya Pradesh,BALAGHAT,1999,Whole Year ,Dry chillies,439,140,Whole Year,3,3,0.586521667
Odisha,DHENKANAL,2012,Winter     ,Sesamum,69,15.2,Winter,3,3,0.251788887
Uttar Pradesh,KAUSHAMBI,1997,Rabi       ,Linseed,19,6,Rabi,2,3,0.457439425
Puducherry,YANAM,2009,Rabi       ,Moong(Green Gram),2,1,Rabi,2,3,0.348635789
Arunachal Pradesh,WEST SIANG,2004,Kharif     ,Rice,23857,18436,Kharif,1,1,0.015632476
Uttarakhand,PAURI GARHWAL,2001,Whole Year ,Onion,380,1045,Whole Year,3,3,0.767452573
Telangana ,RANGAREDDI,2014,Kharif     ,Dry chillies,290,943,Kharif,1,3,0.265156143
Assam,GOALPARA,1997,Whole Year ,Potato,955,6936,Whole Year,3,3,0.487435292
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Wheat,81995,240816,Rabi,2,3,0.14173864
Chhattisgarh,RAIPUR,2014,Rabi       ,Potato,71,616,Rabi,2,3,0.326832872
Tripura,SOUTH TRIPURA,2002,Kharif     ,Other Kharif pulses,1864,1118,Kharif,1,3,0.29392487
Andhra Pradesh,EAST GODAVARI,2003,Rabi       ,Sesamum,1910,393,Rabi,2,3,0.506519612
Bihar,MUZAFFARPUR,1999,Rabi       ,Safflower,43,24,Rabi,2,3,0.723343778
Tamil Nadu,CUDDALORE,2009,Whole Year ,Maize,10759,21642,Whole Year,3,2,0.072936221
Bihar,PURBI CHAMPARAN,2004,Whole Year ,Dry chillies,82,59,Whole Year,3,3,0.271287993
Chhattisgarh,KANKER,2001,Rabi       ,Gram,717,612,Rabi,2,3,0.677516549
Assam,DIBRUGARH,2014,Kharif     ,Mesta,8,40,Kharif,1,3,0.231097221
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Dry chillies,83,161,Rabi,2,3,0.234895392
Uttar Pradesh,SAHARANPUR,2009,Rabi       ,Barley,100,229,Rabi,2,3,0.065492666
Rajasthan,BARAN,2000,Rabi       ,Rapeseed &Mustard,83625,113173,Rabi,2,3,0.129194066
Tripura,KHOWAI,2014,Rabi       ,Peas & beans (Pulses),295,237,Rabi,2,3,0.966470387
Karnataka,HASSAN,1998,Whole Year ,Arecanut,1805,9666,Whole Year,3,3,0.654273756
Kerala,PALAKKAD,2005,Summer     ,Rice,318,774,Summer,3,1,0.731770498
Himachal Pradesh,SIRMAUR,1999,Kharif     ,Maize,24337,77137,Kharif,1,2,0.604915261
Karnataka,BENGALURU URBAN,2005,Kharif     ,Arhar/Tur,849,577,Kharif,1,3,0.225642127
Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year ,Sugarcane,4034,449019,Whole Year,3,3,0.677548796
Kerala,THRISSUR,2010,Kharif     ,Sesamum,35.28,6.03,Kharif,1,3,0.841482934
Jharkhand,DHANBAD,2007,Rabi       ,Wheat,42.57,66,Rabi,2,3,0.051018711
Odisha,BHADRAK,1999,Autumn     ,Rice,1000,1000,Autumn,3,1,0.779977634
Tamil Nadu,THANJAVUR,2003,Whole Year ,Drum Stick,25,0,Whole Year,3,3,0.611644703
Karnataka,MYSORE,2008,Kharif     ,Sunflower,1845,1065,Kharif,1,3,0.229053126
Odisha,JHARSUGUDA,2007,Summer     ,Moong(Green Gram),286,107.3,Summer,3,3,0.204307091
Karnataka,MYSORE,2002,Whole Year ,Coconut ,19801,52889,Whole Year,3,3,0.908489098
Uttar Pradesh,SITAPUR,2005,Whole Year ,Sweet potato,473,6187,Whole Year,3,3,0.79427546
West Bengal,PURULIA,2014,Summer     ,Sesamum,627,463,Summer,3,3,0.383997752
Assam,GOALPARA,2003,Rabi       ,Wheat,3639,5269,Rabi,2,3,0.879944633
Bihar,SIWAN,2003,Rabi       ,Barley,642,1088,Rabi,2,3,0.391127044
Karnataka,RAMANAGARA,2012,Whole Year ,Arecanut,1329,10666,Whole Year,3,3,0.836355575
Tripura,NORTH TRIPURA,2000,Kharif     ,Jute & mesta,366,3320,Kharif,1,3,0.199120007
Karnataka,BENGALURU URBAN,2004,Kharif     ,Moong(Green Gram),22,3,Kharif,1,3,0.130686496
Bihar,GOPALGANJ,1999,Kharif     ,Arhar/Tur,2516,2304,Kharif,1,3,0.149429412
Bihar,KISHANGANJ,1998,Winter     ,Rice,75297,65786,Winter,3,1,0.966118631
Uttar Pradesh,MAINPURI,2001,Rabi       ,Moong(Green Gram),6000,3072,Rabi,2,3,0.314781656
Uttar Pradesh,BALLIA,2004,Summer     ,Sunflower,2,4,Summer,3,3,0.523779502
Arunachal Pradesh,ANJAW,2010,Rabi       ,Wheat,10,15,Rabi,2,3,0.706638652
Haryana,FATEHABAD,2002,Rabi       ,Peas & beans (Pulses),12,0,Rabi,2,3,0.742297099
Uttar Pradesh,CHANDAULI,2010,Kharif     ,Moong(Green Gram),20,9,Kharif,1,3,0.135668161
West Bengal,DINAJPUR UTTAR,2005,Kharif     ,Mesta,3154,28450,Kharif,1,3,0.396822773
Haryana,GURGAON,2012,Whole Year ,Sugarcane,68,,Whole Year,3,3,0.872515198
Uttarakhand,DEHRADUN,2006,Kharif     ,Small millets,1494,1180,Kharif,1,3,0.204984577
Rajasthan,JAIPUR,2004,Whole Year ,Tobacco,18,6,Whole Year,3,3,0.44597708
Karnataka,BENGALURU URBAN,2000,Whole Year ,Onion,120,706,Whole Year,3,3,0.09506212
Punjab,NAWANSHAHR,2012,Rabi       ,Wheat,80000,382000,Rabi,2,3,0.03321861
Meghalaya,EAST JAINTIA HILLS,2009,Kharif     ,Dry ginger,276,2964,Kharif,1,3,0.99806356
Arunachal Pradesh,EAST SIANG,2005,Kharif     ,Rice,12800,19535,Kharif,1,1,0.352364322
Nagaland,WOKHA,2006,Rabi       ,Peas & beans (Pulses),950,1130,Rabi,2,3,0.064030913
Madhya Pradesh,NARSINGHPUR,2009,Whole Year ,Arhar/Tur,30194,39642,Whole Year,3,3,0.866622354
Gujarat,MAHESANA,2007,Whole Year ,Potato,5400,142900,Whole Year,3,3,0.06532372
Kerala,KOZHIKODE,1998,Whole Year ,Arecanut,8970,11528,Whole Year,3,3,0.648513339
West Bengal,24 PARAGANAS NORTH,1999,Whole Year ,Turmeric,864,2243,Whole Year,3,3,0.403231789
Nagaland,ZUNHEBOTO,2009,Rabi       ,Urad,50,30,Rabi,2,3,0.25145447
Rajasthan,GANGANAGAR,2000,Whole Year ,Sannhamp,7,4,Whole Year,3,3,0.848909948
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Sunflower,3000,1500,Kharif,1,3,0.978350043
Madhya Pradesh,REWA,2001,Rabi       ,Other  Rabi pulses,22560,8030,Rabi,2,3,0.365264336
Bihar,SAHARSA,1997,Rabi       ,Rapeseed &Mustard,965,904,Rabi,2,3,0.896030372
Rajasthan,DHOLPUR,2010,Kharif     ,Cotton(lint),7,3,Kharif,1,3,0.903791457
Karnataka,GULBARGA,2001,Whole Year ,Dry chillies,6274,8007,Whole Year,3,3,0.695997305
Jammu and Kashmir ,SRINAGAR,2003,Whole Year ,Other Fresh Fruits,2750,0,Whole Year,3,3,0.881427305
Maharashtra,DHULE,2004,Rabi       ,Jowar,8600,12500,Rabi,2,3,0.423174255
Rajasthan,JALORE,2001,Whole Year ,Dry chillies,827,1819,Whole Year,3,3,0.179832285
Bihar,MADHUBANI,2001,Kharif     ,Urad,1630,1068,Kharif,1,3,0.246662091
Rajasthan,RAJSAMAND,2005,Rabi       ,Rapeseed &Mustard,6720,7178,Rabi,2,3,0.956255414
Odisha,CUTTACK,2012,Autumn     ,Ragi,15,13.4,Autumn,3,3,0.427636495
Karnataka,BELGAUM,2004,Kharif     ,Sunflower,33145,23695,Kharif,1,3,0.238605217
Telangana ,KHAMMAM,2011,Kharif     ,Groundnut,171,301,Kharif,1,3,0.907481992
Odisha,SAMBALPUR,2006,Autumn     ,Groundnut,48,31.4,Autumn,3,3,0.839617427
Nagaland,TUENSANG,2001,Rabi       ,Sesamum,500,540,Rabi,2,3,0.954213235
Madhya Pradesh,DINDORI,2001,Rabi       ,Barley,27,21,Rabi,2,3,0.082823433
Kerala,KOLLAM,2011,Whole Year ,Turmeric,240.94,345.91,Whole Year,3,3,0.652924733
Maharashtra,AKOLA,2010,Kharif     ,Bajra,600,300,Kharif,1,3,0.645361541
Haryana,MEWAT,2012,Rabi       ,Wheat,71677,296000,Rabi,2,3,0.5059552
Maharashtra,BEED,2004,Summer     ,Groundnut,1500,1700,Summer,3,3,0.98101749
Haryana,PANCHKULA,2011,Whole Year ,Turmeric,11,,Whole Year,3,3,0.369610892
Chhattisgarh,DHAMTARI,2003,Whole Year ,Onion,74,492,Whole Year,3,3,0.988899203
Madhya Pradesh,BARWANI,2009,Whole Year ,Cotton(lint),58807,8104,Whole Year,3,3,0.923090297
Odisha,GAJAPATI,2003,Whole Year ,Tobacco,100,90,Whole Year,3,3,0.031651769
Punjab,AMRITSAR,2012,Rabi       ,Rapeseed &Mustard,1000,1400,Rabi,2,3,0.059745933
Rajasthan,UDAIPUR,2008,Kharif     ,Soyabean,1564,1597,Kharif,1,3,0.667636296
Karnataka,BIJAPUR,2010,Kharif     ,Peas & beans (Pulses),34,303,Kharif,1,3,0.105965844
Karnataka,CHAMARAJANAGAR,2010,Kharif     ,Maize,30760,94393,Kharif,1,2,0.106228792
Karnataka,CHITRADURGA,2000,Summer     ,Rice,6642,16598,Summer,3,1,0.314611196
Madhya Pradesh,BARWANI,2012,Kharif     ,Bajra,5825,10135,Kharif,1,3,0.390899153
Assam,CHIRANG,2008,Kharif     ,Castor seed,14,4,Kharif,1,3,0.742810141
Haryana,HISAR,2008,Whole Year ,Sugarcane,1341,50000,Whole Year,3,3,0.709382587
Tamil Nadu,SIVAGANGA,2002,Kharif     ,Varagu,2,2,Kharif,1,3,0.548117545
Karnataka,KODAGU,2004,Kharif     ,Rice,36049,84246.51,Kharif,1,1,0.674813438
Chhattisgarh,DURG,2008,Whole Year ,Sugarcane,1566,2952,Whole Year,3,3,0.914055618
Uttar Pradesh,BULANDSHAHR,1999,Rabi       ,Wheat,176610,670049,Rabi,2,3,0.980946113
Uttar Pradesh,BIJNOR,2005,Rabi       ,Barley,95,193,Rabi,2,3,0.632263956
Odisha,SUNDARGARH,2003,Kharif     ,Jowar,830,510,Kharif,1,3,0.14701288
Karnataka,CHAMARAJANAGAR,2000,Kharif     ,Small millets,51,44,Kharif,1,3,0.955297288
Madhya Pradesh,KHANDWA,1999,Whole Year ,Sugarcane,1909,93380,Whole Year,3,3,0.04369943
Madhya Pradesh,SEHORE,1999,Kharif     ,Sesamum,780,158,Kharif,1,3,0.313820845
Odisha,DEOGARH,2006,Summer     ,Rice,3000,5000,Summer,3,1,0.376616863
Karnataka,HAVERI,2001,Rabi       ,Moong(Green Gram),699,157,Rabi,2,3,0.443543967
West Bengal,COOCHBEHAR,2007,Whole Year ,Tobacco,10980,16024,Whole Year,3,3,0.002667413
Assam,DARRANG,2012,Whole Year ,Turmeric,500,328,Whole Year,3,3,0.114203108
Karnataka,GULBARGA,2012,Summer     ,Onion,51,289,Summer,3,3,0.286921996
Tamil Nadu,TIRUNELVELI,2006,Whole Year ,Urad,17774,10252,Whole Year,3,3,0.884593293
Madhya Pradesh,NARSINGHPUR,2003,Whole Year ,Sugarcane,8197,385160,Whole Year,3,3,0.811647263
Rajasthan,KARAULI,2005,Whole Year ,Tobacco,62,16,Whole Year,3,3,0.839878009
Karnataka,KODAGU,1997,Kharif     ,Black pepper,1385,393,Kharif,1,3,0.622331062
Assam,UDALGURI,2014,Kharif     ,Maize,595,1723,Kharif,1,2,0.330180456
Uttar Pradesh,BALLIA,1997,Kharif     ,Bajra,1717,1756,Kharif,1,3,0.622807028
Karnataka,GULBARGA,2014,Rabi       ,Jowar,237624,271569,Rabi,2,3,0.920872965
Tamil Nadu,SALEM,2003,Kharif     ,Other Kharif pulses,10342,2081,Kharif,1,3,0.56104826
Karnataka,RAICHUR,2014,Kharif     ,Arhar/Tur,37594,24929,Kharif,1,3,0.607696406
West Bengal,HOOGHLY,2000,Whole Year ,Sugarcane,28,2010,Whole Year,3,3,0.479524489
Madhya Pradesh,DINDORI,2002,Whole Year ,Coriander,334,48,Whole Year,3,3,0.63470534
Karnataka,BAGALKOT,2000,Rabi       ,Rapeseed &Mustard,74,11,Rabi,2,3,0.852905235
Chhattisgarh,JANJGIR-CHAMPA,2006,Rabi       ,Peas & beans (Pulses),276,100,Rabi,2,3,0.539082162
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Tapioca,12264,74651,Whole Year,3,3,0.70825555
Haryana,FARIDABAD,2006,Whole Year ,Onion,1,,Whole Year,3,3,0.752249553
Madhya Pradesh,ASHOKNAGAR,2004,Rabi       ,Rapeseed &Mustard,2847,2253,Rabi,2,3,0.381567772
Himachal Pradesh,KANGRA,2006,Rabi       ,Onion,215,1749,Rabi,2,3,0.476324848
Odisha,SAMBALPUR,1999,Rabi       ,Moong(Green Gram),5930,3130,Rabi,2,3,0.204603077
Andhra Pradesh,KADAPA,2005,Kharif     ,Groundnut,184333,17143,Kharif,1,3,0.79707986
Uttar Pradesh,MAHARAJGANJ,2012,Summer     ,Sunflower,12,9,Summer,3,3,0.99575675
Telangana ,WARANGAL,2002,Rabi       ,Sesamum,190,34,Rabi,2,3,0.161668201
Assam,MARIGAON,2013,Summer     ,Paddy,41120,134956,Summer,3,3,0.551435641
Karnataka,BELLARY,2005,Summer     ,Jowar,886,2104,Summer,3,3,0.08581886
Mizoram,LUNGLEI,2003,Rabi       ,Other  Rabi pulses,177,291,Rabi,2,3,0.639585643
Andhra Pradesh,KADAPA,2009,Kharif     ,Arhar/Tur,12353,2088,Kharif,1,3,0.536783164
Manipur,IMPHAL EAST,2003,Whole Year ,Bitter Gourd,12,64,Whole Year,3,3,0.712587482
Haryana,JHAJJAR,2011,Kharif     ,Arhar/Tur,4580,5300,Kharif,1,3,0.062543897
Bihar,VAISHALI,2001,Kharif     ,Small millets,790,586,Kharif,1,3,0.019372484
Karnataka,GULBARGA,2005,Kharif     ,Castor seed,332,345,Kharif,1,3,0.729724596
Jammu and Kashmir ,BARAMULLA,2003,Kharif     ,Rice,31628,64280,Kharif,1,1,0.83879215
Uttar Pradesh,SAHARANPUR,2011,Rabi       ,Barley,46,125,Rabi,2,3,0.786601437
Bihar,BANKA,2001,Rabi       ,Other  Rabi pulses,1258,782,Rabi,2,3,0.203427294
Odisha,BALANGIR,2013,Winter     ,Rapeseed &Mustard,2076,485.8,Winter,3,3,0.253561303
Assam,SONITPUR,2002,Rabi       ,Masoor,940,506,Rabi,2,3,0.875369302
Arunachal Pradesh,EAST SIANG,2000,Whole Year ,Pulses total,775,800,Whole Year,3,3,0.54103335
Maharashtra,CHANDRAPUR,2001,Rabi       ,Gram,11700,4800,Rabi,2,3,0.241221213
Assam,TINSUKIA,2011,Rabi       ,Dry chillies,200,153,Rabi,2,3,0.782356789
Assam,SIVASAGAR,2006,Rabi       ,Masoor,74,27,Rabi,2,3,0.384893963
Uttar Pradesh,KUSHI NAGAR,1998,Kharif     ,Arhar/Tur,1475,886,Kharif,1,3,0.647704423
Uttar Pradesh,SHAHJAHANPUR,2014,Summer     ,Tobacco,46,120,Summer,3,3,0.022767412
Maharashtra,SATARA,1999,Rabi       ,Jowar,146100,133900,Rabi,2,3,0.665663145
Bihar,MADHEPURA,2007,Autumn     ,Rice,16198,21114,Autumn,3,1,0.111931773
Uttar Pradesh,HARDOI,2010,Kharif     ,Sugarcane,30600,1629389,Kharif,1,3,0.054362257
Tripura,SOUTH TRIPURA,2005,Kharif     ,Moong(Green Gram),185,109,Kharif,1,3,0.020317184
Tamil Nadu,KRISHNAGIRI,2013,Rabi       ,Ragi,7203,26083,Rabi,2,3,0.697294938
Haryana,MAHENDRAGARH,1998,Whole Year ,Potato,6,100,Whole Year,3,3,0.417461209
Uttar Pradesh,KUSHI NAGAR,2004,Kharif     ,Groundnut,376,243,Kharif,1,3,0.959965454
Rajasthan,JHUNJHUNU,2006,Whole Year ,Guar seed,61228,11525,Whole Year,3,3,0.131341142
Assam,BAKSA,2009,Whole Year ,Sweet potato,258,1453,Whole Year,3,3,0.898266252
Bihar,BEGUSARAI,2011,Whole Year ,Tobacco,6,11,Whole Year,3,3,0.545005884
Odisha,RAYAGADA,2004,Whole Year ,Onion,653,3950,Whole Year,3,3,0.190259112
Punjab,FIROZEPUR,2005,Whole Year ,Guar seed,7900,5700,Whole Year,3,3,0.056868422
Arunachal Pradesh,LOWER SUBANSIRI,2002,Whole Year ,Oilseeds total,310,368,Whole Year,3,3,0.967435875
Rajasthan,BARMER,2002,Whole Year ,Other Vegetables,181,0,Whole Year,3,3,0.654055569
Bihar,PATNA,2000,Rabi       ,Maize,1435,2216,Rabi,2,2,0.831820631
Tamil Nadu,TIRUCHIRAPPALLI,2013,Rabi       ,Cotton(lint),190,594,Rabi,2,3,0.304046626
Maharashtra,NASHIK,2000,Whole Year ,Sugarcane,25100,2284500,Whole Year,3,3,0.989232412
Karnataka,BENGALURU URBAN,2001,Whole Year ,Sugarcane,50,4038,Whole Year,3,3,0.806908749
Nagaland,DIMAPUR,2013,Rabi       ,Rice,2290,6000,Rabi,2,1,0.468241408
Chhattisgarh,KABIRDHAM,2009,Whole Year ,Sugarcane,1867,12405,Whole Year,3,3,0.435280381
Assam,KAMRUP,2001,Kharif     ,Mesta,218,1050,Kharif,1,3,0.893176546
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Cotton(lint),11728,15798,Kharif,1,3,0.597542861
Uttar Pradesh,GHAZIPUR,2004,Whole Year ,Dry chillies,622,584,Whole Year,3,3,0.625628711
Uttar Pradesh,MAU,2013,Rabi       ,Barley,2124,5326,Rabi,2,3,0.235880197
Bihar,SARAN,2003,Whole Year ,Sugarcane,429,17371,Whole Year,3,3,0.829460422
Rajasthan,JHUNJHUNU,2001,Whole Year ,Dry chillies,548,548,Whole Year,3,3,0.274804643
Madhya Pradesh,JHABUA,2006,Whole Year ,Sweet potato,20,107,Whole Year,3,3,0.411096071
Assam,SIVASAGAR,2005,Rabi       ,Rapeseed &Mustard,882,561,Rabi,2,3,0.734015555
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Sweet potato,1,17,Whole Year,3,3,0.60179762
Telangana ,WARANGAL,2000,Kharif     ,Jowar,1401,793,Kharif,1,3,0.579013027
Madhya Pradesh,CHHINDWARA,1999,Whole Year ,Turmeric,10,10,Whole Year,3,3,0.469985501
Uttar Pradesh,MUZAFFARNAGAR,2010,Kharif     ,Urad,1175,793,Kharif,1,3,0.848591263
Assam,SONITPUR,2011,Whole Year ,Banana,4158,72340,Whole Year,3,3,0.879240875
Bihar,BUXAR,2001,Rabi       ,Peas & beans (Pulses),723,711,Rabi,2,3,0.461957288
Karnataka,MANDYA,2009,Kharif     ,Gram,13752,6898,Kharif,1,3,0.260231131
Madhya Pradesh,UMARIA,2009,Whole Year ,Wheat,26237,20476,Whole Year,3,3,0.893831944
Assam,KOKRAJHAR,2013,Whole Year ,Banana,1239,22280,Whole Year,3,3,0.669508976
Rajasthan,GANGANAGAR,2005,Whole Year ,Sugarcane,1858,108881,Whole Year,3,3,0.449745927
Arunachal Pradesh,EAST SIANG,2012,Whole Year ,Dry chillies,214,236,Whole Year,3,3,0.267583721
Bihar,KISHANGANJ,2004,Kharif     ,Arhar/Tur,202,249,Kharif,1,3,0.592401967
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Rice,2028,3121,Rabi,2,1,0.218626419
Karnataka,BIJAPUR,1997,Kharif     ,Paddy,450,952,Kharif,1,3,0.954907105
West Bengal,JALPAIGURI,2008,Rabi       ,Groundnut,1069,1688,Rabi,2,3,0.512699531
Uttar Pradesh,PILIBHIT,2014,Kharif     ,Sugarcane,93620,6500973,Kharif,1,3,0.385212783
Kerala,KOTTAYAM,2013,Whole Year ,Dry ginger,96,285,Whole Year,3,3,0.549452511
Meghalaya,SOUTH GARO HILLS,2003,Whole Year ,Sweet potato,127,414,Whole Year,3,3,0.669687445
Haryana,FATEHABAD,2009,Rabi       ,Peas & beans (Pulses),11,,Rabi,2,3,0.15830426
Maharashtra,RAIGAD,2004,Rabi       ,Other Cereals & Millets,100,,Rabi,2,3,0.038897026
Puducherry,PONDICHERRY,2007,Kharif     ,Groundnut,29,53,Kharif,1,3,0.881802866
Haryana,BHIWANI,2003,Kharif     ,Arhar/Tur,777,600,Kharif,1,3,0.313157333
Madhya Pradesh,TIKAMGARH,2000,Whole Year ,Sannhamp,91,256,Whole Year,3,3,0.463522866
Assam,DIBRUGARH,2014,Kharif     ,Maize,98,249,Kharif,1,2,0.91196287
Tamil Nadu,RAMANATHAPURAM,2010,Kharif     ,Moong(Green Gram),482,134,Kharif,1,3,0.071499676
Karnataka,CHIKBALLAPUR,2014,Kharif     ,Groundnut,18166,9405,Kharif,1,3,0.32623319
Bihar,PURBI CHAMPARAN,2004,Summer     ,Maize,4662,17212,Summer,3,2,0.145461022
Rajasthan,AJMER,2009,Kharif     ,Groundnut,2390,278,Kharif,1,3,0.472327894
Rajasthan,TONK,2002,Kharif     ,Sesamum,19051,404,Kharif,1,3,0.263124915
Rajasthan,UDAIPUR,2003,Kharif     ,Rice,5141,6070,Kharif,1,1,0.772419765
Tamil Nadu,NAMAKKAL,2013,Whole Year ,Cardamom,15,1,Whole Year,3,3,0.859042273
Rajasthan,JODHPUR,2001,Kharif     ,Moth,170238,37864,Kharif,1,3,0.471131032
Nagaland,MOKOKCHUNG,2001,Kharif     ,Arhar/Tur,770,530,Kharif,1,3,0.347780977
Uttar Pradesh,SANT KABEER NAGAR,1999,Rabi       ,Barley,594,1580,Rabi,2,3,0.55765028
Haryana,FATEHABAD,1998,Whole Year ,Potato,685,9600,Whole Year,3,3,0.457994843
Rajasthan,AJMER,2002,Whole Year ,Other Fresh Fruits,162,0,Whole Year,3,3,0.821106616
Punjab,PATIALA,2006,Rabi       ,Masoor,100,100,Rabi,2,3,0.872418861
Karnataka,DAVANGERE,2014,Kharif     ,Rice,75259,262676,Kharif,1,1,0.54834524
Uttar Pradesh,KUSHI NAGAR,2003,Rabi       ,Onion,48,689,Rabi,2,3,0.395964804
Uttar Pradesh,FIROZABAD,2001,Rabi       ,Maize,437,712,Rabi,2,2,0.227159072
Uttar Pradesh,MORADABAD,2011,Rabi       ,Wheat,193634,615756,Rabi,2,3,0.983446296
Uttar Pradesh,BUDAUN,2004,Kharif     ,Rice,90405,142174,Kharif,1,1,0.948302048
Uttar Pradesh,CHITRAKOOT,2007,Kharif     ,Jowar,17196,7500,Kharif,1,3,0.142273795
Punjab,PATIALA,2005,Rabi       ,Barley,1000,4000,Rabi,2,3,0.439686763
Assam,JORHAT,2002,Whole Year ,Onion,300,660,Whole Year,3,3,0.645690061
Bihar,JEHANABAD,2003,Kharif     ,Bajra,1,1,Kharif,1,3,0.09475003
Karnataka,BELLARY,2010,Kharif     ,Other Kharif pulses,234,87,Kharif,1,3,0.806232609
Himachal Pradesh,HAMIRPUR,2010,Kharif     ,Maize,31512,53431,Kharif,1,2,0.270225059
Andhra Pradesh,WEST GODAVARI,2005,Kharif     ,Urad,1585,545,Kharif,1,3,0.739941052
Uttar Pradesh,AMROHA,2011,Summer     ,Urad,4,3,Summer,3,3,0.452571303
Karnataka,BELLARY,2003,Kharif     ,Jowar,20430,28900,Kharif,1,3,0.644421096
Gujarat,SURENDRANAGAR,1997,Rabi       ,Rapeseed &Mustard,500,500,Rabi,2,3,0.817565926
Odisha,BALESHWAR,2007,Summer     ,Groundnut,3891,3914.3,Summer,3,3,0.043529763
Bihar,KISHANGANJ,2008,Kharif     ,Sesamum,224,173,Kharif,1,3,0.936819597
Bihar,DARBHANGA,2007,Rabi       ,Sunflower,17,25,Rabi,2,3,0.590009532
Uttar Pradesh,CHITRAKOOT,2010,Kharif     ,Jowar,15584,12975,Kharif,1,3,0.590093751
Uttar Pradesh,SULTANPUR,2002,Kharif     ,Small millets,184,100,Kharif,1,3,0.63138728
