Id,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Item in number
17164,Kazakhstan,Potatoes,1993,250,17182,1.63,96200,4
17165,Kazakhstan,"Rice, paddy",1993,250,17182,5.51,36871,5
17166,Kazakhstan,"Rice, paddy",1993,250,17182,1.63,36871,5
17167,Kazakhstan,Sorghum,1993,250,17182,5.51,12500,6
17168,Kazakhstan,Sorghum,1993,250,17182,1.63,12500,6
17169,Kazakhstan,Soybeans,1993,250,17182,5.51,11269,7
17170,Kazakhstan,Soybeans,1993,250,17182,1.63,11269,7
17171,Kazakhstan,Wheat,1993,250,17182,5.51,9178,9
17172,Kazakhstan,Wheat,1993,250,17182,1.63,9178,9
17173,Kazakhstan,Maize,1994,250,17182,6.04,22387,2
17174,Kazakhstan,Maize,1994,250,17182,3.12,22387,2
17175,Kazakhstan,Potatoes,1994,250,17182,6.04,95739,4
17176,Kazakhstan,Potatoes,1994,250,17182,3.12,95739,4
17177,Kazakhstan,"Rice, paddy",1994,250,17182,6.04,27937,5
17178,Kazakhstan,"Rice, paddy",1994,250,17182,3.12,27937,5
17179,Kazakhstan,Sorghum,1994,250,17182,6.04,12857,6
17180,Kazakhstan,Sorghum,1994,250,17182,3.12,12857,6
17181,Kazakhstan,Soybeans,1994,250,17182,6.04,9667,7
17182,Kazakhstan,Soybeans,1994,250,17182,3.12,9667,7
17183,Kazakhstan,Wheat,1994,250,17182,6.04,7490,9
17184,Kazakhstan,Wheat,1994,250,17182,3.12,7490,9
17185,Kazakhstan,Maize,1995,250,13535,6.53,19316,2
17186,Kazakhstan,Maize,1995,250,13535,4.33,19316,2
17187,Kazakhstan,Potatoes,1995,250,13535,6.53,84589,4
17188,Kazakhstan,Potatoes,1995,250,13535,4.33,84589,4
17189,Kazakhstan,"Rice, paddy",1995,250,13535,6.53,21932,5
17190,Kazakhstan,"Rice, paddy",1995,250,13535,4.33,21932,5
17191,Kazakhstan,Sorghum,1995,250,13535,6.53,5000,6
17192,Kazakhstan,Sorghum,1995,250,13535,4.33,5000,6
17193,Kazakhstan,Soybeans,1995,250,13535,6.53,8845,7
17194,Kazakhstan,Soybeans,1995,250,13535,4.33,8845,7
17195,Kazakhstan,Wheat,1995,250,13535,6.53,5748,9
17196,Kazakhstan,Wheat,1995,250,13535,4.33,5748,9
17197,Kazakhstan,Maize,1996,250,13047,5.98,16795,2
17198,Kazakhstan,Maize,1996,250,13047,1.61,16795,2
17199,Kazakhstan,Potatoes,1996,250,13047,5.98,88347,4
17200,Kazakhstan,Potatoes,1996,250,13047,1.61,88347,4
17201,Kazakhstan,"Rice, paddy",1996,250,13047,5.98,26155,5
17202,Kazakhstan,"Rice, paddy",1996,250,13047,1.61,26155,5
17203,Kazakhstan,Sorghum,1996,250,13047,5.98,8255,6
17204,Kazakhstan,Sorghum,1996,250,13047,1.61,8255,6
17205,Kazakhstan,Soybeans,1996,250,13047,5.98,8437,7
17206,Kazakhstan,Soybeans,1996,250,13047,1.61,8437,7
17207,Kazakhstan,Wheat,1996,250,13047,5.98,6835,9
17208,Kazakhstan,Wheat,1996,250,13047,1.61,6835,9
17209,Kazakhstan,Maize,1997,250,8112,7.53,18136,2
17210,Kazakhstan,Maize,1997,250,8112,4.52,18136,2
17211,Kazakhstan,Potatoes,1997,250,8112,7.53,84078,4
17212,Kazakhstan,Potatoes,1997,250,8112,4.52,84078,4
17213,Kazakhstan,"Rice, paddy",1997,250,8112,7.53,30765,5
17214,Kazakhstan,"Rice, paddy",1997,250,8112,4.52,30765,5
17215,Kazakhstan,Sorghum,1997,250,8112,7.53,6250,6
17216,Kazakhstan,Sorghum,1997,250,8112,4.52,6250,6
17217,Kazakhstan,Soybeans,1997,250,8112,7.53,10445,7
17218,Kazakhstan,Soybeans,1997,250,8112,4.52,10445,7
17219,Kazakhstan,Wheat,1997,250,8112,7.53,8449,9
17220,Kazakhstan,Wheat,1997,250,8112,4.52,8449,9
17221,Kazakhstan,Maize,1998,250,6416.14,6.94,26780,2
17222,Kazakhstan,Maize,1998,250,6416.14,3.25,26780,2
17223,Kazakhstan,Potatoes,1998,250,6416.14,6.94,76679,4
17224,Kazakhstan,Potatoes,1998,250,6416.14,3.25,76679,4
17225,Kazakhstan,"Rice, paddy",1998,250,6416.14,6.94,32162,5
17226,Kazakhstan,"Rice, paddy",1998,250,6416.14,3.25,32162,5
17227,Kazakhstan,Sorghum,1998,250,6416.14,6.94,7692,6
17228,Kazakhstan,Sorghum,1998,250,6416.14,3.25,7692,6
17229,Kazakhstan,Soybeans,1998,250,6416.14,6.94,13359,7
17230,Kazakhstan,Soybeans,1998,250,6416.14,3.25,13359,7
17231,Kazakhstan,Wheat,1998,250,6416.14,6.94,5200,9
17232,Kazakhstan,Wheat,1998,250,6416.14,3.25,5200,9
17233,Kazakhstan,Maize,1999,250,4720.28,7.09,30168,2
17234,Kazakhstan,Maize,1999,250,4720.28,3.73,30168,2
17235,Kazakhstan,Potatoes,1999,250,4720.28,7.09,107532,4
17236,Kazakhstan,Potatoes,1999,250,4720.28,3.73,107532,4
17237,Kazakhstan,"Rice, paddy",1999,250,4720.28,7.09,28070,5
17238,Kazakhstan,"Rice, paddy",1999,250,4720.28,3.73,28070,5
17239,Kazakhstan,Sorghum,1999,250,4720.28,7.09,50000,6
17240,Kazakhstan,Sorghum,1999,250,4720.28,3.73,50000,6
17241,Kazakhstan,Soybeans,1999,250,4720.28,7.09,13000,7
17242,Kazakhstan,Soybeans,1999,250,4720.28,3.73,13000,7
17243,Kazakhstan,Wheat,1999,250,4720.28,7.09,12868,9
17244,Kazakhstan,Wheat,1999,250,4720.28,3.73,12868,9
17245,Kazakhstan,Maize,2000,250,3024.42,7.26,33350,2
17246,Kazakhstan,Maize,2000,250,3024.42,3.23,33350,2
17247,Kazakhstan,Potatoes,2000,250,3024.42,7.26,106383,4
17248,Kazakhstan,Potatoes,2000,250,3024.42,3.23,106383,4
17249,Kazakhstan,"Rice, paddy",2000,250,3024.42,7.26,29723,5
17250,Kazakhstan,"Rice, paddy",2000,250,3024.42,3.23,29723,5
17251,Kazakhstan,Sorghum,2000,250,3024.42,7.26,65862,6
17252,Kazakhstan,Sorghum,2000,250,3024.42,3.23,65862,6
17253,Kazakhstan,Soybeans,2000,250,3024.42,7.26,11343,7
17254,Kazakhstan,Soybeans,2000,250,3024.42,3.23,11343,7
17255,Kazakhstan,Wheat,2000,250,3024.42,7.26,9028,9
17256,Kazakhstan,Wheat,2000,250,3024.42,3.23,9028,9
17257,Kazakhstan,Maize,2001,250,3007.26,7.23,37125,2
17258,Kazakhstan,Maize,2001,250,3007.26,3.85,37125,2
17259,Kazakhstan,Potatoes,2001,250,3007.26,7.23,132897,4
17260,Kazakhstan,Potatoes,2001,250,3007.26,3.85,132897,4
17261,Kazakhstan,"Rice, paddy",2001,250,3007.26,7.23,28714,5
17262,Kazakhstan,"Rice, paddy",2001,250,3007.26,3.85,28714,5
17263,Kazakhstan,Sorghum,2001,250,3007.26,7.23,31915,6
17264,Kazakhstan,Sorghum,2001,250,3007.26,3.85,31915,6
17265,Kazakhstan,Soybeans,2001,250,3007.26,7.23,13561,7
17266,Kazakhstan,Soybeans,2001,250,3007.26,3.85,13561,7
17267,Kazakhstan,Wheat,2001,250,3007.26,7.23,11803,9
17268,Kazakhstan,Wheat,2001,250,3007.26,3.85,11803,9
17269,Kazakhstan,Maize,2002,250,3361.84,7.4,41370,2
17270,Kazakhstan,Maize,2002,250,3361.84,4.77,41370,2
17271,Kazakhstan,Potatoes,2002,250,3361.84,7.4,139278,4
17272,Kazakhstan,Potatoes,2002,250,3361.84,4.77,139278,4
17273,Kazakhstan,"Rice, paddy",2002,250,3361.84,7.4,30288,5
17274,Kazakhstan,"Rice, paddy",2002,250,3361.84,4.77,30288,5
17275,Kazakhstan,Sorghum,2002,250,3361.84,7.4,14316,6
17276,Kazakhstan,Sorghum,2002,250,3361.84,4.77,14316,6
17277,Kazakhstan,Soybeans,2002,250,3361.84,7.4,14955,7
17278,Kazakhstan,Soybeans,2002,250,3361.84,4.77,14955,7
17279,Kazakhstan,Wheat,2002,250,3361.84,7.4,10895,9
17280,Kazakhstan,Wheat,2002,250,3361.84,4.77,10895,9
17281,Kazakhstan,Maize,2004,250,3802.92,7.52,44575,2
17282,Kazakhstan,Maize,2004,250,3802.92,4.18,44575,2
17283,Kazakhstan,Potatoes,2004,250,3802.92,7.52,134485,4
17284,Kazakhstan,Potatoes,2004,250,3802.92,4.18,134485,4
17285,Kazakhstan,"Rice, paddy",2004,250,3802.92,7.52,34182,5
17286,Kazakhstan,"Rice, paddy",2004,250,3802.92,4.18,34182,5
17287,Kazakhstan,Sorghum,2004,250,3802.92,7.52,17500,6
17288,Kazakhstan,Sorghum,2004,250,3802.92,4.18,17500,6
17289,Kazakhstan,Soybeans,2004,250,3802.92,7.52,14630,7
17290,Kazakhstan,Soybeans,2004,250,3802.92,4.18,14630,7
17291,Kazakhstan,Wheat,2004,250,3802.92,7.52,8432,9
17292,Kazakhstan,Wheat,2004,250,3802.92,4.18,8432,9
17293,Kazakhstan,Maize,2005,250,3666.62,7.07,41546,2
17294,Kazakhstan,Maize,2005,250,3666.62,4,41546,2
17295,Kazakhstan,Potatoes,2005,250,3666.62,7.07,150135,4
17296,Kazakhstan,Potatoes,2005,250,3666.62,4,150135,4
17297,Kazakhstan,"Rice, paddy",2005,250,3666.62,7.07,33518,5
17298,Kazakhstan,"Rice, paddy",2005,250,3666.62,4,33518,5
17299,Kazakhstan,Sorghum,2005,250,3666.62,7.07,20000,6
17300,Kazakhstan,Sorghum,2005,250,3666.62,4,20000,6
17301,Kazakhstan,Soybeans,2005,250,3666.62,7.07,16438,7
17302,Kazakhstan,Soybeans,2005,250,3666.62,4,16438,7
17303,Kazakhstan,Wheat,2005,250,3666.62,7.07,9480,9
17304,Kazakhstan,Wheat,2005,250,3666.62,4,9480,9
17305,Kazakhstan,Maize,2006,250,3926.27,7.65,46317,2
17306,Kazakhstan,Maize,2006,250,3926.27,3.88,46317,2
17307,Kazakhstan,Potatoes,2006,250,3926.27,7.65,153851,4
17308,Kazakhstan,Potatoes,2006,250,3926.27,3.88,153851,4
17309,Kazakhstan,"Rice, paddy",2006,250,3926.27,7.65,32966,5
17310,Kazakhstan,"Rice, paddy",2006,250,3926.27,3.88,32966,5
17311,Kazakhstan,Sorghum,2006,250,3926.27,7.65,24128,6
17312,Kazakhstan,Sorghum,2006,250,3926.27,3.88,24128,6
17313,Kazakhstan,Soybeans,2006,250,3926.27,7.65,16578,7
17314,Kazakhstan,Soybeans,2006,250,3926.27,3.88,16578,7
17315,Kazakhstan,Wheat,2006,250,3926.27,7.65,11348,9
17316,Kazakhstan,Wheat,2006,250,3926.27,3.88,11348,9
17317,Kazakhstan,Maize,2007,250,5575.89,7.78,45636,2
17318,Kazakhstan,Maize,2007,250,5575.89,4.14,45636,2
17319,Kazakhstan,Potatoes,2007,250,5575.89,7.78,155792,4
17320,Kazakhstan,Potatoes,2007,250,5575.89,4.14,155792,4
17321,Kazakhstan,"Rice, paddy",2007,250,5575.89,7.78,33678,5
17322,Kazakhstan,"Rice, paddy",2007,250,5575.89,4.14,33678,5
17323,Kazakhstan,Sorghum,2007,250,5575.89,7.78,4800,6
17324,Kazakhstan,Sorghum,2007,250,5575.89,4.14,4800,6
17325,Kazakhstan,Soybeans,2007,250,5575.89,7.78,16959,7
17326,Kazakhstan,Soybeans,2007,250,5575.89,4.14,16959,7
17327,Kazakhstan,Wheat,2007,250,5575.89,7.78,12983,9
17328,Kazakhstan,Wheat,2007,250,5575.89,4.14,12983,9
17329,Kazakhstan,Maize,2008,250,7044.9,7.25,44042,2
17330,Kazakhstan,Maize,2008,250,7044.9,4.19,44042,2
17331,Kazakhstan,Potatoes,2008,250,7044.9,7.25,144356,4
17332,Kazakhstan,Potatoes,2008,250,7044.9,4.19,144356,4
17333,Kazakhstan,"Rice, paddy",2008,250,7044.9,7.25,33736,5
17334,Kazakhstan,"Rice, paddy",2008,250,7044.9,4.19,33736,5
17335,Kazakhstan,Sorghum,2008,250,7044.9,7.25,3871,6
17336,Kazakhstan,Sorghum,2008,250,7044.9,4.19,3871,6
17337,Kazakhstan,Soybeans,2008,250,7044.9,7.25,17326,7
17338,Kazakhstan,Soybeans,2008,250,7044.9,4.19,17326,7
17339,Kazakhstan,Wheat,2008,250,7044.9,7.25,9715,9
17340,Kazakhstan,Wheat,2008,250,7044.9,4.19,9715,9
17341,Kazakhstan,Maize,2009,250,8716.14,6.77,47500,2
17342,Kazakhstan,Maize,2009,250,8716.14,3.03,47500,2
17343,Kazakhstan,Potatoes,2009,250,8716.14,6.77,162092,4
17344,Kazakhstan,Potatoes,2009,250,8716.14,3.03,162092,4
17345,Kazakhstan,"Rice, paddy",2009,250,8716.14,6.77,35323,5
17346,Kazakhstan,"Rice, paddy",2009,250,8716.14,3.03,35323,5
17347,Kazakhstan,Sorghum,2009,250,8716.14,6.77,5000,6
17348,Kazakhstan,Sorghum,2009,250,8716.14,3.03,5000,6
17349,Kazakhstan,Soybeans,2009,250,8716.14,6.77,18002,7
17350,Kazakhstan,Soybeans,2009,250,8716.14,3.03,18002,7
17351,Kazakhstan,Wheat,2009,250,8716.14,6.77,11941,9
17352,Kazakhstan,Wheat,2009,250,8716.14,3.03,11941,9
17353,Kazakhstan,Maize,2010,250,6283.85,6.96,48331,2
17354,Kazakhstan,Maize,2010,250,6283.85,2.95,48331,2
17355,Kazakhstan,Potatoes,2010,250,6283.85,6.96,143194,4
17356,Kazakhstan,Potatoes,2010,250,6283.85,2.95,143194,4
17357,Kazakhstan,"Rice, paddy",2010,250,6283.85,6.96,39697,5
17358,Kazakhstan,"Rice, paddy",2010,250,6283.85,2.95,39697,5
17359,Kazakhstan,Sorghum,2010,250,6283.85,6.96,4500,6
17360,Kazakhstan,Sorghum,2010,250,6283.85,2.95,4500,6
17361,Kazakhstan,Soybeans,2010,250,6283.85,6.96,18489,7
17362,Kazakhstan,Soybeans,2010,250,6283.85,2.95,18489,7
17363,Kazakhstan,Wheat,2010,250,6283.85,6.96,7336,9
17364,Kazakhstan,Wheat,2010,250,6283.85,2.95,7336,9
17365,Kazakhstan,Maize,2011,250,10656.6,6.54,49864,2
17366,Kazakhstan,Maize,2011,250,10656.6,2.67,49864,2
17367,Kazakhstan,Potatoes,2011,250,10656.6,6.54,167176,4
17368,Kazakhstan,Potatoes,2011,250,10656.6,2.67,167176,4
17369,Kazakhstan,"Rice, paddy",2011,250,10656.6,6.54,37152,5
17370,Kazakhstan,"Rice, paddy",2011,250,10656.6,2.67,37152,5
17371,Kazakhstan,Sorghum,2011,250,10656.6,6.54,13000,6
17372,Kazakhstan,Sorghum,2011,250,10656.6,2.67,13000,6
17373,Kazakhstan,Soybeans,2011,250,10656.6,6.54,19001,7
17374,Kazakhstan,Soybeans,2011,250,10656.6,2.67,19001,7
17375,Kazakhstan,Wheat,2011,250,10656.6,6.54,16609,9
17376,Kazakhstan,Wheat,2011,250,10656.6,2.67,16609,9
17377,Kazakhstan,Maize,2012,250,8674.58,6.07,51877,2
17378,Kazakhstan,Maize,2012,250,8674.58,2.5,51877,2
17379,Kazakhstan,Potatoes,2012,250,8674.58,6.07,165927,4
17380,Kazakhstan,Potatoes,2012,250,8674.58,2.5,165927,4
17381,Kazakhstan,"Rice, paddy",2012,250,8674.58,6.07,37712,5
17382,Kazakhstan,"Rice, paddy",2012,250,8674.58,2.5,37712,5
17383,Kazakhstan,Sorghum,2012,250,8674.58,6.07,2750,6
17384,Kazakhstan,Sorghum,2012,250,8674.58,2.5,2750,6
17385,Kazakhstan,Soybeans,2012,250,8674.58,6.07,20128,7
17386,Kazakhstan,Soybeans,2012,250,8674.58,2.5,20128,7
17387,Kazakhstan,Wheat,2012,250,8674.58,6.07,7929,9
17388,Kazakhstan,Wheat,2012,250,8674.58,2.5,7929,9
17389,Kazakhstan,Maize,2013,250,8738.38,8.71,52779,2
17390,Kazakhstan,Maize,2013,250,8738.38,5.49,52779,2
17391,Kazakhstan,Potatoes,2013,250,8738.38,8.71,181522,4
17392,Kazakhstan,Potatoes,2013,250,8738.38,5.49,181522,4
17393,Kazakhstan,"Rice, paddy",2013,250,8738.38,8.71,38500,5
17394,Kazakhstan,"Rice, paddy",2013,250,8738.38,5.49,38500,5
17395,Kazakhstan,Sorghum,2013,250,8738.38,8.71,2258,6
17396,Kazakhstan,Sorghum,2013,250,8738.38,5.49,2258,6
17397,Kazakhstan,Soybeans,2013,250,8738.38,8.71,19727,7
17398,Kazakhstan,Soybeans,2013,250,8738.38,5.49,19727,7
17399,Kazakhstan,Wheat,2013,250,8738.38,8.71,10762,9
17400,Kazakhstan,Wheat,2013,250,8738.38,5.49,10762,9
17401,Kenya,Cassava,1990,630,3469,15.94,108498,1
17402,Kenya,Maize,1990,630,3469,15.94,16591,2
17403,Kenya,Plantains and others,1990,630,3469,15.94,125000,3
17404,Kenya,Potatoes,1990,630,3469,15.94,88655,4
17405,Kenya,"Rice, paddy",1990,630,3469,15.94,30984,5
17406,Kenya,Sorghum,1990,630,3469,15.94,8473,6
17407,Kenya,Soybeans,1990,630,3469,15.94,8000,7
17408,Kenya,Sweet potatoes,1990,630,3469,15.94,99153,8
17409,Kenya,Wheat,1990,630,3469,15.94,16551,9
17410,Kenya,Yams,1990,630,3469,15.94,88356,10
17411,Kenya,Cassava,1991,630,3469,16.26,100000,1
17412,Kenya,Maize,1991,630,3469,16.26,18321,2
17413,Kenya,Plantains and others,1991,630,3469,16.26,125000,3
17414,Kenya,Potatoes,1991,630,3469,16.26,113356,4
17415,Kenya,"Rice, paddy",1991,630,3469,16.26,38846,5
17416,Kenya,Sorghum,1991,630,3469,16.26,9572,6
17417,Kenya,Soybeans,1991,630,3469,16.26,8037,7
17418,Kenya,Sweet potatoes,1991,630,3469,16.26,109373,8
17419,Kenya,Wheat,1991,630,3469,16.26,18484,9
17420,Kenya,Yams,1991,630,3469,16.26,80000,10
17421,Kenya,Cassava,1992,630,3469,16.34,102462,1
17422,Kenya,Maize,1992,630,3469,16.34,17271,2
17423,Kenya,Plantains and others,1992,630,3469,16.34,125000,3
17424,Kenya,Potatoes,1992,630,3469,16.34,92975,4
17425,Kenya,"Rice, paddy",1992,630,3469,16.34,35362,5
17426,Kenya,Sorghum,1992,630,3469,16.34,11216,6
17427,Kenya,Soybeans,1992,630,3469,16.34,8059,7
17428,Kenya,Sweet potatoes,1992,630,3469,16.34,67531,8
17429,Kenya,Wheat,1992,630,3469,16.34,19359,9
17430,Kenya,Yams,1992,630,3469,16.34,74707,10
17431,Kenya,Cassava,1993,630,3469,16.36,102936,1
17432,Kenya,Maize,1993,630,3469,16.36,15549,2
17433,Kenya,Plantains and others,1993,630,3469,16.36,123529,3
17434,Kenya,Potatoes,1993,630,3469,16.36,117490,4
17435,Kenya,"Rice, paddy",1993,630,3469,16.36,41483,5
17436,Kenya,Sorghum,1993,630,3469,16.36,7454,6
17437,Kenya,Soybeans,1993,630,3469,16.36,8081,7
17438,Kenya,Sweet potatoes,1993,630,3469,16.36,96271,8
17439,Kenya,Wheat,1993,630,3469,16.36,13795,9
17440,Kenya,Yams,1993,630,3469,16.36,67487,10
17441,Kenya,Cassava,1994,630,3469,16.58,91297,1
17442,Kenya,Maize,1994,630,3469,16.58,20400,2
17443,Kenya,Plantains and others,1994,630,3469,16.58,125000,3
17444,Kenya,Potatoes,1994,630,3469,16.58,97108,4
17445,Kenya,"Rice, paddy",1994,630,3469,16.58,43559,5
17446,Kenya,Sorghum,1994,630,3469,16.58,8640,6
17447,Kenya,Soybeans,1994,630,3469,16.58,8104,7
17448,Kenya,Sweet potatoes,1994,630,3469,16.58,104396,8
17449,Kenya,Wheat,1994,630,3469,16.58,22164,9
17450,Kenya,Yams,1994,630,3469,16.58,74000,10
17451,Kenya,Cassava,1995,630,4607,16.52,95560,1
17452,Kenya,Maize,1995,630,4607,16.52,18759,2
17453,Kenya,Plantains and others,1995,630,4607,16.52,125000,3
17454,Kenya,Potatoes,1995,630,4607,16.52,96575,4
17455,Kenya,"Rice, paddy",1995,630,4607,16.52,40000,5
17456,Kenya,Sorghum,1995,630,4607,16.52,5984,6
17457,Kenya,Soybeans,1995,630,4607,16.52,8128,7
17458,Kenya,Sweet potatoes,1995,630,4607,16.52,100712,8
17459,Kenya,Wheat,1995,630,4607,16.52,21064,9
17460,Kenya,Yams,1995,630,4607,16.52,69832,10
17461,Kenya,Cassava,1996,630,6344,16.44,111344,1
17462,Kenya,Maize,1996,630,6344,16.44,14506,2
17463,Kenya,Plantains and others,1996,630,6344,16.44,123077,3
17464,Kenya,Potatoes,1996,630,6344,16.44,75918,4
17465,Kenya,"Rice, paddy",1996,630,6344,16.44,40000,5
17466,Kenya,Sorghum,1996,630,6344,16.44,5954,6
17467,Kenya,Soybeans,1996,630,6344,16.44,8153,7
17468,Kenya,Sweet potatoes,1996,630,6344,16.44,79880,8
17469,Kenya,Wheat,1996,630,6344,16.44,20112,9
17470,Kenya,Yams,1996,630,6344,16.44,59748,10
17471,Kenya,Cassava,1997,630,5172,16.77,94938,1
17472,Kenya,Maize,1997,630,5172,16.77,14713,2
17473,Kenya,Plantains and others,1997,630,5172,16.77,122727,3
17474,Kenya,Potatoes,1997,630,5172,16.77,70425,4
17475,Kenya,"Rice, paddy",1997,630,5172,16.77,39724,5
17476,Kenya,Sorghum,1997,630,5172,16.77,7447,6
17477,Kenya,Soybeans,1997,630,5172,16.77,8178,7
17478,Kenya,Sweet potatoes,1997,630,5172,16.77,111359,8
17479,Kenya,Wheat,1997,630,5172,16.77,16132,9
17480,Kenya,Yams,1997,630,5172,16.77,57179,10
17481,Kenya,Cassava,1998,630,4114,16.53,80569,1
17482,Kenya,Maize,1998,630,4114,16.53,16697,2
17483,Kenya,Plantains and others,1998,630,4114,16.53,126087,3
17484,Kenya,Potatoes,1998,630,4114,16.53,75177,4
17485,Kenya,"Rice, paddy",1998,630,4114,16.53,48419,5
17486,Kenya,Sorghum,1998,630,4114,16.53,7528,6
17487,Kenya,Soybeans,1998,630,4114,16.53,8204,7
17488,Kenya,Sweet potatoes,1998,630,4114,16.53,80590,8
17489,Kenya,Wheat,1998,630,4114,16.53,18951,9
17490,Kenya,Yams,1998,630,4114,16.53,48926,10
17491,Kenya,Cassava,1999,630,3056,16.7,102106,1
17492,Kenya,Maize,1999,630,3056,16.7,14817,2
17493,Kenya,Plantains and others,1999,630,3056,16.7,127273,3
17494,Kenya,Potatoes,1999,630,3056,16.7,91410,4
17495,Kenya,"Rice, paddy",1999,630,3056,16.7,39845,5
17496,Kenya,Sorghum,1999,630,3056,16.7,7775,6
17497,Kenya,Soybeans,1999,630,3056,16.7,8228,7
17498,Kenya,Sweet potatoes,1999,630,3056,16.7,105824,8
17499,Kenya,Wheat,1999,630,3056,16.7,16534,9
17500,Kenya,Yams,1999,630,3056,16.7,92318,10
17501,Kenya,Cassava,2000,630,1998,16.73,69454,1
17502,Kenya,Maize,2000,630,1998,16.73,14400,2
17503,Kenya,Plantains and others,2000,630,1998,16.73,128571,3
17504,Kenya,Potatoes,2000,630,1998,16.73,61770,4
17505,Kenya,"Rice, paddy",2000,630,1998,16.73,37710,5
17506,Kenya,Sorghum,2000,630,1998,16.73,6656,6
17507,Kenya,Soybeans,2000,630,1998,16.73,8603,7
17508,Kenya,Sweet potatoes,2000,630,1998,16.73,88375,8
17509,Kenya,Wheat,2000,630,1998,16.73,15492,9
17510,Kenya,Yams,2000,630,1998,16.73,55641,10
17511,Kenya,Cassava,2001,630,1578,16.1,77681,1
17512,Kenya,Maize,2001,630,1578,16.1,17012,2
17513,Kenya,Plantains and others,2001,630,1578,16.1,121739,3
17514,Kenya,Potatoes,2001,630,1578,16.1,91596,4
17515,Kenya,"Rice, paddy",2001,630,1578,16.1,34091,5
17516,Kenya,Sorghum,2001,630,1578,16.1,8569,6
17517,Kenya,Soybeans,2001,630,1578,16.1,8608,7
17518,Kenya,Sweet potatoes,2001,630,1578,16.1,90000,8
17519,Kenya,Wheat,2001,630,1578,16.1,19890,9
17520,Kenya,Yams,2001,630,1578,16.1,78980,10
17521,Kenya,Cassava,2002,630,1578,16.61,73441,1
17522,Kenya,Maize,2002,630,1578,16.61,15126,2
17523,Kenya,Plantains and others,2002,630,1578,16.61,121739,3
17524,Kenya,Potatoes,2002,630,1578,16.61,77113,4
17525,Kenya,"Rice, paddy",2002,630,1578,16.61,34615,5
17526,Kenya,Sorghum,2002,630,1578,16.61,8010,6
17527,Kenya,Soybeans,2002,630,1578,16.61,8611,7
17528,Kenya,Sweet potatoes,2002,630,1578,16.61,85000,8
17529,Kenya,Wheat,2002,630,1578,16.61,21217,9
17530,Kenya,Yams,2002,630,1578,16.61,54886,10
17531,Kenya,Cassava,2004,630,1578,16.92,111000,1
17532,Kenya,Maize,2004,630,1578,16.92,19293,2
17533,Kenya,Plantains and others,2004,630,1578,16.92,123810,3
17534,Kenya,Potatoes,2004,630,1578,16.92,84401,4
17535,Kenya,"Rice, paddy",2004,630,1578,16.92,37280,5
17536,Kenya,Sorghum,2004,630,1578,16.92,5644,6
17537,Kenya,Soybeans,2004,630,1578,16.92,8607,7
17538,Kenya,Sweet potatoes,2004,630,1578,16.92,94116,8
17539,Kenya,Wheat,2004,630,1578,16.92,24827,9
17540,Kenya,Yams,2004,630,1578,16.92,83525,10
17541,Kenya,Cassava,2005,630,1578,17.28,91009,1
17542,Kenya,Maize,2005,630,1578,17.28,16405,2
17543,Kenya,Plantains and others,2005,630,1578,17.28,123810,3
17544,Kenya,Potatoes,2005,630,1578,17.28,200000,4
17545,Kenya,"Rice, paddy",2005,630,1578,17.28,39321,5
17546,Kenya,Sorghum,2005,630,1578,17.28,12230,6
17547,Kenya,Soybeans,2005,630,1578,17.28,8591,7
17548,Kenya,Sweet potatoes,2005,630,1578,17.28,109577,8
17549,Kenya,Wheat,2005,630,1578,17.28,23131,9
17550,Kenya,Yams,2005,630,1578,17.28,86683,10
17551,Kenya,Cassava,2006,630,1578,16.92,95856,1
17552,Kenya,Maize,2006,630,1578,16.92,17197,2
17553,Kenya,Plantains and others,2006,630,1578,16.92,121739,3
17554,Kenya,Potatoes,2006,630,1578,16.92,200000,4
17555,Kenya,"Rice, paddy",2006,630,1578,16.92,28062,5
17556,Kenya,Sorghum,2006,630,1578,16.92,8006,6
17557,Kenya,Soybeans,2006,630,1578,16.92,8265,7
17558,Kenya,Sweet potatoes,2006,630,1578,16.92,96701,8
17559,Kenya,Wheat,2006,630,1578,16.92,21875,9
17560,Kenya,Yams,2006,630,1578,16.92,95024,10
17561,Kenya,Cassava,2007,630,1578,16.6,74185,1
17562,Kenya,Maize,2007,630,1578,16.6,18132,2
17563,Kenya,Plantains and others,2007,630,1578,16.6,123810,3
17564,Kenya,Potatoes,2007,630,1578,16.6,200000,4
17565,Kenya,"Rice, paddy",2007,630,1578,16.6,28715,5
17566,Kenya,Sorghum,2007,630,1578,16.6,9474,6
17567,Kenya,Soybeans,2007,630,1578,16.6,8400,7
17568,Kenya,Sweet potatoes,2007,630,1578,16.6,132796,8
